artist_id	artist_name	genre	popularity
artist_001236	Artist 1236	R&B	0.049417374507957565
artist_001237	Artist 1237	Rock	0.06076136100624457
artist_001238	Artist 1238	R&B	0.3552276350455323
artist_001239	Artist 1239	Rock	0.15886035938456952
artist_001240	Artist 1240	Classical	0.10969868571362022
artist_001241	Artist 1241	Hip-Hop	0.6881638361625829
artist_001242	Artist 1242	Hip-Hop	0.013798715622748012
artist_001243	Artist 1243	R&B	0.2334548891508362
artist_001244	Artist 1244	Pop	0.3031095040824414
artist_001245	Artist 1245	Hip-Hop	0.9580481788521277
artist_001246	Artist 1246	Hip-Hop	0.46572923171765096
artist_001247	Artist 1247	Classical	0.00011356317391746388
artist_001248	Artist 1248	Jazz	0.5106695056769575
artist_001249	Artist 1249	Country	0.04487946365344335
artist_001250	Artist 1250	Electronic	0.8726716757700694
artist_001251	Artist 1251	Hip-Hop	0.924419418378017
artist_001252	Artist 1252	Rock	0.13507342884218754
artist_001253	Artist 1253	R&B	0.028753030825230955
artist_001254	Artist 1254	Rock	0.09597672222357745
artist_001255	Artist 1255	Country	0.887096927910774
artist_001256	Artist 1256	Rock	0.432175326061002
artist_001257	Artist 1257	Pop	0.3623298728666078
artist_001258	Artist 1258	Country	0.20568830211438455
artist_001259	Artist 1259	Country	0.4350700731294038
artist_001260	Artist 1260	Rock	0.03289696172805467
artist_001261	Artist 1261	Country	0.8064791051043574
artist_001262	Artist 1262	R&B	0.1021348569524557
artist_001263	Artist 1263	Jazz	0.5516739964748838
artist_001264	Artist 1264	Jazz	0.8086771605032037
artist_001265	Artist 1265	R&B	0.3253770832956153
artist_001266	Artist 1266	Rock	0.3472471494487357
artist_001267	Artist 1267	R&B	0.07472185898386241
artist_001268	Artist 1268	Country	0.11551601642619398
artist_001269	Artist 1269	Jazz	0.09609601422745527
artist_001270	Artist 1270	Rock	0.3881987764427067
artist_001271	Artist 1271	Classical	0.01675871441309263
artist_001272	Artist 1272	R&B	0.5431878708911141
artist_001273	Artist 1273	Classical	0.16250893050951318
artist_001274	Artist 1274	Classical	0.2717035110688706
artist_001275	Artist 1275	Rock	0.09782616778682614
artist_001276	Artist 1276	Electronic	0.07510935872122791
artist_001277	Artist 1277	R&B	0.7290658605234877
artist_001278	Artist 1278	Electronic	0.09183746081651091
artist_001279	Artist 1279	Rock	0.00608522736522356
artist_001280	Artist 1280	Rock	0.29051636385998525
artist_001281	Artist 1281	Hip-Hop	0.7239144747020976
artist_001282	Artist 1282	Country	0.061047985130168646
artist_001283	Artist 1283	Pop	0.09078601921852196
artist_001284	Artist 1284	Classical	0.06423103713840489
artist_001285	Artist 1285	Rock	0.5919293747300814
artist_001286	Artist 1286	Classical	0.011854497014337871
artist_001287	Artist 1287	Classical	0.6119336341117038
artist_001288	Artist 1288	Classical	0.1209078469454734
artist_001289	Artist 1289	R&B	0.6930623821294792
artist_001290	Artist 1290	R&B	0.39661554269692906
artist_001291	Artist 1291	Jazz	0.15753457859698786
artist_001292	Artist 1292	Electronic	0.47200327849493445
artist_001293	Artist 1293	Rock	0.461580745560042
artist_001294	Artist 1294	Hip-Hop	0.6987732671781607
artist_001295	Artist 1295	Electronic	0.007462210886840202
artist_001296	Artist 1296	Hip-Hop	4.39438064486902e-05
artist_001297	Artist 1297	Country	0.004024832546447588
artist_001298	Artist 1298	Jazz	0.05934284842923422
artist_001299	Artist 1299	R&B	0.09331213310254506
artist_001300	Artist 1300	Electronic	0.0032630414917634394
artist_001301	Artist 1301	Classical	0.9318214811553159
artist_001302	Artist 1302	Pop	0.7419552598236311
artist_001303	Artist 1303	Classical	0.014383256918293936
artist_001304	Artist 1304	Classical	0.2741879058787445
artist_001305	Artist 1305	Classical	0.4413883764655454
artist_001306	Artist 1306	Electronic	0.17724466208722217
artist_001307	Artist 1307	Rock	0.12038555049446943
artist_001308	Artist 1308	R&B	0.0037819719715900834
artist_001309	Artist 1309	Rock	0.07931409678839026
artist_001310	Artist 1310	Electronic	0.5621347945025666
artist_001311	Artist 1311	Country	0.5131353666660757
artist_001312	Artist 1312	Country	0.32119891991667043
artist_001313	Artist 1313	Jazz	0.007115574975675287
artist_001314	Artist 1314	R&B	0.1881972049437776
artist_001315	Artist 1315	Classical	0.0005954651192861978
artist_001316	Artist 1316	Hip-Hop	0.004193032612535727
artist_001317	Artist 1317	Classical	0.9431708658719574
artist_001318	Artist 1318	Pop	0.10099942657718222
artist_001319	Artist 1319	Rock	0.02526226803474416
artist_001320	Artist 1320	Hip-Hop	0.012085309295411385
artist_001321	Artist 1321	Country	0.405067532394519
artist_001322	Artist 1322	Classical	0.8110732767441812
artist_001323	Artist 1323	Pop	0.11069730132728965
artist_001324	Artist 1324	Electronic	0.5333927422216469
artist_001325	Artist 1325	Jazz	0.43605712640324834
artist_001326	Artist 1326	Rock	0.0146948521062337
artist_001327	Artist 1327	Rock	0.18202923844553767
artist_001328	Artist 1328	Rock	0.5324055683916583
artist_001329	Artist 1329	Pop	0.9204324577674469
artist_001330	Artist 1330	Country	0.2922594104761995
artist_001331	Artist 1331	Classical	0.06110586060621287
artist_001332	Artist 1332	Electronic	0.420921818490227
artist_001333	Artist 1333	Pop	0.31815268138781877
artist_001334	Artist 1334	Hip-Hop	0.0028871363152221117
artist_001335	Artist 1335	Country	0.23754355426583845
artist_001336	Artist 1336	R&B	0.7202894975831818
artist_001337	Artist 1337	Jazz	0.2168629771703778
artist_001338	Artist 1338	Jazz	0.34331364144643967
artist_001339	Artist 1339	Classical	0.9055459435814545
artist_001340	Artist 1340	Hip-Hop	0.17752212929072791
artist_001341	Artist 1341	Rock	0.5087606361901075
artist_001342	Artist 1342	Classical	0.6664527675833924
artist_001343	Artist 1343	Rock	0.5528440748784819
artist_001344	Artist 1344	Hip-Hop	0.2024234273293227
artist_001345	Artist 1345	Pop	0.9122490518953763
artist_001346	Artist 1346	Pop	0.6079391581514207
artist_001347	Artist 1347	Rock	0.06078605320123511
artist_001348	Artist 1348	Hip-Hop	0.5265695991645426
artist_001349	Artist 1349	Country	0.626833707756134
artist_001350	Artist 1350	Pop	0.6642603761317024
artist_001351	Artist 1351	Hip-Hop	0.10318896792034182
artist_001352	Artist 1352	Pop	0.20408431979405264
artist_001353	Artist 1353	Hip-Hop	0.5900115207250811
artist_001354	Artist 1354	R&B	0.49051312240995304
artist_001355	Artist 1355	Country	0.33610699665408866
artist_001356	Artist 1356	Classical	0.358158492137262
artist_001357	Artist 1357	Classical	0.0024582679963624883
artist_001358	Artist 1358	R&B	0.8359744569777154
artist_001359	Artist 1359	Rock	0.4679587773321022
artist_001360	Artist 1360	Jazz	0.1300004493167701
artist_001361	Artist 1361	Hip-Hop	0.5588816074833673
artist_001362	Artist 1362	Rock	0.0016120919039012106
artist_001363	Artist 1363	R&B	0.04604778799987208
artist_001364	Artist 1364	Rock	0.4418353477003013
artist_001365	Artist 1365	Pop	0.9526375609272061
artist_001366	Artist 1366	Electronic	0.04115587204376856
artist_001367	Artist 1367	R&B	0.8024998009911667
artist_001368	Artist 1368	Classical	0.14418372575334512
artist_001369	Artist 1369	Electronic	0.2286264529605611
artist_001370	Artist 1370	R&B	0.3249822774882657
artist_001371	Artist 1371	Jazz	0.45551651482014505
artist_001372	Artist 1372	R&B	0.018171572879666552
artist_001373	Artist 1373	Jazz	0.8192036405302585
artist_001374	Artist 1374	Rock	0.006293488868113552
artist_001375	Artist 1375	R&B	0.026501208075501465
artist_001376	Artist 1376	R&B	0.40156546181376335
artist_001377	Artist 1377	Pop	0.19436193527363568
artist_001378	Artist 1378	Jazz	0.0041079167647380425
artist_001379	Artist 1379	Classical	0.347621951972681
artist_001380	Artist 1380	Rock	0.02771139974385757
artist_001381	Artist 1381	Electronic	0.5639612614911828
artist_001382	Artist 1382	Hip-Hop	0.5666840921666807
artist_001383	Artist 1383	Country	0.4787607568735506
artist_001384	Artist 1384	Country	0.6493089562736589
artist_001385	Artist 1385	Classical	0.6168226232547445
artist_001386	Artist 1386	Hip-Hop	0.0015207261033191944
artist_001387	Artist 1387	Pop	0.723524138487955
artist_001388	Artist 1388	Rock	0.5941828475761576
artist_001389	Artist 1389	Jazz	0.030847773717586246
artist_001390	Artist 1390	Jazz	0.006386958723045935
artist_001391	Artist 1391	Rock	0.09341221431809106
artist_001392	Artist 1392	Pop	0.6333303794808631
artist_001393	Artist 1393	Country	0.5350778982501635
artist_001394	Artist 1394	Classical	0.1589974024092752
artist_001395	Artist 1395	Pop	0.16811217200364326
artist_001396	Artist 1396	Classical	0.11900855225879568
artist_001397	Artist 1397	R&B	0.1331259697090121
artist_001398	Artist 1398	Rock	0.5577514827023904
artist_001399	Artist 1399	Hip-Hop	0.3331354465156995
artist_001400	Artist 1400	Jazz	0.0560696028690094
artist_001401	Artist 1401	Jazz	0.07886932045755407
artist_001402	Artist 1402	Classical	0.30192735586201347
artist_001403	Artist 1403	Country	0.02928180430381986
artist_001404	Artist 1404	Hip-Hop	0.015930481404699635
artist_001405	Artist 1405	Jazz	0.007460491595702048
artist_001406	Artist 1406	Country	0.332487058301237
artist_001407	Artist 1407	Classical	0.01582453119752964
artist_001408	Artist 1408	Rock	0.14647499648600285
artist_001409	Artist 1409	Country	0.3299564185030054
artist_001410	Artist 1410	Rock	0.5116774054079958
artist_001411	Artist 1411	R&B	0.10556461679718455
artist_001412	Artist 1412	Rock	0.2319648741215287
artist_001413	Artist 1413	Country	0.9336554104582991
artist_001414	Artist 1414	Electronic	0.48410783041440636
artist_001415	Artist 1415	Jazz	0.13807115932752398
artist_001416	Artist 1416	R&B	0.0467261089450768
artist_001417	Artist 1417	Jazz	0.053842544117775504
artist_001418	Artist 1418	Jazz	0.0005323823801423749
artist_001419	Artist 1419	Jazz	0.10608107894903773
artist_001420	Artist 1420	Classical	0.4365112209683877
artist_001421	Artist 1421	Jazz	0.040030783776994136
artist_001422	Artist 1422	Pop	0.23236983651007417
artist_001423	Artist 1423	R&B	0.22709862067857087
artist_001424	Artist 1424	Jazz	0.09015135411581181
artist_001425	Artist 1425	Classical	0.014058249509370284
artist_001426	Artist 1426	Rock	0.07879541128522169
artist_001427	Artist 1427	Country	0.7790940259015104
artist_001428	Artist 1428	Rock	0.4373749215720456
artist_001429	Artist 1429	Pop	0.8262556208258757
artist_001430	Artist 1430	Classical	0.036612973748937176
artist_001431	Artist 1431	Classical	0.8371046732594366
artist_001432	Artist 1432	Pop	0.9443539011866378
artist_001433	Artist 1433	R&B	0.7401544351336617
artist_001434	Artist 1434	Pop	0.8858025880311708
artist_001435	Artist 1435	Country	0.052658990744922335
artist_001436	Artist 1436	Electronic	0.4520441875909505
artist_001437	Artist 1437	Pop	0.2361249046228445
artist_001438	Artist 1438	Hip-Hop	0.5324420052680969
artist_001439	Artist 1439	Hip-Hop	0.9804461869747442
artist_001440	Artist 1440	Rock	0.154925307878685
artist_001441	Artist 1441	Classical	0.6921330739735274
artist_001442	Artist 1442	Hip-Hop	0.07089643370331289
artist_001443	Artist 1443	Hip-Hop	0.016849785815457024
artist_001444	Artist 1444	Jazz	0.14641709561351232
artist_001445	Artist 1445	Pop	0.08495552521402025
artist_001446	Artist 1446	Rock	0.9506663879329117
artist_001447	Artist 1447	Electronic	0.35462978095814446
artist_001448	Artist 1448	R&B	0.1621507895091657
artist_001449	Artist 1449	Jazz	0.796253586726866
artist_001450	Artist 1450	Pop	0.06214228976192012
artist_001451	Artist 1451	Rock	0.43444740647404345
artist_001452	Artist 1452	Jazz	0.7112994551774389
artist_001453	Artist 1453	Jazz	0.1524725076636798
artist_001454	Artist 1454	Country	0.9009361534713617
artist_001455	Artist 1455	Rock	0.34173387849877274
artist_001456	Artist 1456	Country	0.24612646536151578
artist_001457	Artist 1457	Pop	0.20083681561981914
artist_001458	Artist 1458	Rock	0.7043052457666592
artist_001459	Artist 1459	Electronic	0.045656885766215176
artist_001460	Artist 1460	Electronic	0.8861100291325871
artist_001461	Artist 1461	Pop	0.13359101771787651
artist_001462	Artist 1462	Country	0.10609572560704181
artist_001463	Artist 1463	Country	0.50782802831399
artist_001464	Artist 1464	Hip-Hop	0.6718869125176887
artist_001465	Artist 1465	Jazz	0.1853773247620476
artist_001466	Artist 1466	Jazz	0.5731307381150188
artist_001467	Artist 1467	Pop	0.8678618401392025
artist_001468	Artist 1468	Country	0.02529901338663
artist_001469	Artist 1469	Electronic	0.31462871969300815
artist_001470	Artist 1470	Rock	0.07435255305353164
artist_001471	Artist 1471	Jazz	0.06216552553446495
artist_001472	Artist 1472	Classical	0.12670038708481604
artist_001473	Artist 1473	Electronic	0.4248654908430132
artist_001474	Artist 1474	Classical	0.7953254775337
artist_001475	Artist 1475	Pop	0.018548194832180502
artist_001476	Artist 1476	Jazz	0.0022691719051869306
artist_001477	Artist 1477	Country	0.43830473296939115
artist_001478	Artist 1478	Country	0.891136285380216
artist_001479	Artist 1479	R&B	0.23344200975275672
artist_001480	Artist 1480	Hip-Hop	0.04001876049193477
artist_001481	Artist 1481	Jazz	0.10625479068373159
artist_001482	Artist 1482	Hip-Hop	0.013505616918082993
artist_001483	Artist 1483	Pop	0.3263474519580387
artist_001484	Artist 1484	Electronic	0.6698786251916042
artist_001485	Artist 1485	Classical	0.011484433522981145
artist_001486	Artist 1486	R&B	0.00020893817775619245
artist_001487	Artist 1487	Electronic	0.11284952480596902
artist_001488	Artist 1488	Rock	0.06084670185269336
artist_001489	Artist 1489	R&B	0.030430207490246084
artist_001490	Artist 1490	Rock	0.09579513909693849
artist_001491	Artist 1491	Classical	0.012307921742610514
artist_001492	Artist 1492	Jazz	0.1659903774763262
artist_001493	Artist 1493	Classical	0.002256636340035815
artist_001494	Artist 1494	Jazz	0.046553073709392885
artist_001495	Artist 1495	Classical	2.1154653687708795e-05
artist_001496	Artist 1496	R&B	0.015039848428033834
artist_001497	Artist 1497	Hip-Hop	0.9819736001581577
artist_001498	Artist 1498	Country	0.8972648781437998
artist_001499	Artist 1499	Country	0.1137344964150074
artist_001500	Artist 1500	Jazz	0.0014486611076116214
artist_001501	Artist 1501	Classical	0.18730352450941742
artist_001502	Artist 1502	Hip-Hop	0.7662460420725428
artist_001503	Artist 1503	Classical	0.9463054109243265
artist_001504	Artist 1504	Jazz	0.4475563232998111
artist_001505	Artist 1505	Rock	0.12831437271920773
artist_001506	Artist 1506	Country	0.21945456203795358
artist_001507	Artist 1507	Electronic	0.03865692475767654
artist_001508	Artist 1508	R&B	0.9337647349018259
artist_001509	Artist 1509	R&B	0.27049331037938806
artist_001510	Artist 1510	Country	0.5297923322380217
artist_001511	Artist 1511	Hip-Hop	0.08491348901834822
artist_001512	Artist 1512	Pop	0.021195568101368415
artist_001513	Artist 1513	Country	0.5940807245803207
artist_001514	Artist 1514	Rock	0.5307441864834525
artist_001515	Artist 1515	Pop	0.08555253465720387
artist_001516	Artist 1516	Classical	0.18431272395243534
artist_001517	Artist 1517	Country	0.03707946827409288
artist_001518	Artist 1518	Hip-Hop	0.0013992077079819662
artist_001519	Artist 1519	R&B	0.1436423268917584
artist_001520	Artist 1520	R&B	0.6514818512583918
artist_001521	Artist 1521	Classical	0.12630121633182245
artist_001522	Artist 1522	Rock	0.03021913990548625
artist_001523	Artist 1523	Country	0.28685844179227793
artist_001524	Artist 1524	Pop	0.7286378948544696
artist_001525	Artist 1525	Hip-Hop	0.0018343162295685876
artist_001526	Artist 1526	Hip-Hop	0.018449334394897633
artist_001527	Artist 1527	Electronic	0.13028924410614556
artist_001528	Artist 1528	R&B	0.10143132645159561
artist_001529	Artist 1529	Pop	0.44887759233782937
artist_001530	Artist 1530	Electronic	0.03770572134630004
artist_001531	Artist 1531	R&B	0.10863240371531321
artist_001532	Artist 1532	Classical	0.43387403019692883
artist_001533	Artist 1533	R&B	0.015709227760996973
artist_001534	Artist 1534	Hip-Hop	0.03281491317287811
artist_001535	Artist 1535	Pop	0.0044097085315770055
artist_001536	Artist 1536	Rock	0.23559967503841123
artist_001537	Artist 1537	Pop	0.13441470525070445
artist_001538	Artist 1538	Electronic	0.2107834212858482
artist_001539	Artist 1539	Country	0.7147065193585441
artist_001540	Artist 1540	Jazz	7.24489369686442e-06
artist_001541	Artist 1541	Classical	0.9519192539629245
artist_001542	Artist 1542	Country	0.8122021062587544
artist_001543	Artist 1543	R&B	0.4611015609051149
artist_001544	Artist 1544	Hip-Hop	0.720428548432051
artist_001545	Artist 1545	Country	0.001590401260573954
artist_001546	Artist 1546	Hip-Hop	0.034338606299689586
artist_001547	Artist 1547	Pop	0.8078430417955632
artist_001548	Artist 1548	Rock	0.026946140759227317
artist_001549	Artist 1549	Electronic	0.12983501200039727
artist_001550	Artist 1550	Country	0.007535862812665283
artist_001551	Artist 1551	Jazz	0.39634508423391196
artist_001552	Artist 1552	Electronic	0.005924218989343535
artist_001553	Artist 1553	Electronic	0.022604352348300483
artist_001554	Artist 1554	Jazz	0.1125347122489336
artist_001555	Artist 1555	Country	0.16117739323525482
artist_001556	Artist 1556	Jazz	0.8941513062830799
artist_001557	Artist 1557	Hip-Hop	0.1507342625717122
artist_001558	Artist 1558	Classical	0.01661470649700556
artist_001559	Artist 1559	Electronic	0.14957153634355855
artist_001560	Artist 1560	Pop	0.28827116621916127
artist_001561	Artist 1561	Rock	0.5841566966820559
artist_001562	Artist 1562	Pop	0.3150267937838552
artist_001563	Artist 1563	Pop	0.8520522836778002
artist_001564	Artist 1564	Country	0.36542842124237107
artist_001565	Artist 1565	Classical	0.038253026693578544
artist_001566	Artist 1566	Classical	0.7234213604376504
artist_001567	Artist 1567	Hip-Hop	0.23177846025548063
artist_001568	Artist 1568	Pop	0.34271015036563884
artist_001569	Artist 1569	Electronic	0.10542770046260444
artist_001570	Artist 1570	Jazz	0.23225733168664905
artist_001571	Artist 1571	Electronic	0.768905793410259
artist_001572	Artist 1572	Classical	0.4951038249681088
artist_001573	Artist 1573	Classical	0.14121472735585827
artist_001574	Artist 1574	Pop	0.6324459268248651
artist_001575	Artist 1575	Electronic	0.005155864572315874
artist_001576	Artist 1576	R&B	0.0018547893726217966
artist_001577	Artist 1577	Jazz	0.3745722286665319
artist_001578	Artist 1578	R&B	0.27951733718977007
artist_001579	Artist 1579	Classical	2.1092361532064014e-06
artist_001580	Artist 1580	Rock	0.1704534480591798
artist_001581	Artist 1581	Pop	0.7163147715447679
artist_001582	Artist 1582	Hip-Hop	0.6861123017656935
artist_001583	Artist 1583	Country	0.7378390468113653
artist_001584	Artist 1584	Hip-Hop	0.8936917763909288
artist_001585	Artist 1585	Country	0.7786362214514159
artist_001586	Artist 1586	R&B	0.8857994602735806
artist_001587	Artist 1587	Jazz	0.09495419447517246
artist_001588	Artist 1588	Pop	0.06946081672015186
artist_001589	Artist 1589	Hip-Hop	0.04709423591508224
artist_001590	Artist 1590	R&B	0.1433826183087739
artist_001591	Artist 1591	Hip-Hop	0.0017818653478481243
artist_001592	Artist 1592	Classical	0.9025560932546816
artist_001593	Artist 1593	Jazz	0.6249279478913506
artist_001594	Artist 1594	Country	0.005950645403716754
artist_001595	Artist 1595	Pop	0.12266770585375554
artist_001596	Artist 1596	Rock	0.39447454733006343
artist_001597	Artist 1597	Electronic	0.9140718862431079
artist_001598	Artist 1598	R&B	0.00010851445545825164
artist_001599	Artist 1599	Rock	0.0146697449082314
artist_001600	Artist 1600	Jazz	0.0565617931524948
artist_001601	Artist 1601	Hip-Hop	0.1624469793453714
artist_001602	Artist 1602	R&B	0.29595502733047674
artist_001603	Artist 1603	Pop	0.01720938305469066
artist_001604	Artist 1604	Electronic	0.42432492398123656
artist_001605	Artist 1605	Pop	0.3191296072322767
artist_001606	Artist 1606	Pop	0.16216699282257208
artist_001607	Artist 1607	Electronic	0.40285151791177837
artist_001608	Artist 1608	R&B	0.835979111386257
artist_001609	Artist 1609	Rock	0.09597981950587454
artist_001610	Artist 1610	Classical	0.17711393811785017
artist_001611	Artist 1611	Pop	0.003315433808714227
artist_001612	Artist 1612	Electronic	0.41928502540844204
artist_001613	Artist 1613	Country	0.7323782858395095
artist_001614	Artist 1614	R&B	0.4709574916988546
artist_001615	Artist 1615	Electronic	0.036704598690427956
artist_001616	Artist 1616	Electronic	4.814546444628649e-10
artist_001617	Artist 1617	Pop	0.15705131346798482
artist_001618	Artist 1618	Country	0.07526466217608033
artist_001619	Artist 1619	Rock	0.8109840931292848
artist_001620	Artist 1620	Rock	0.4509763405097758
artist_001621	Artist 1621	Electronic	0.7979096425528941
artist_001622	Artist 1622	Pop	0.10593565374222061
artist_001623	Artist 1623	Classical	0.09216809513640477
artist_001624	Artist 1624	Rock	0.7955293943828384
artist_001625	Artist 1625	Pop	0.11617307343296243
artist_001626	Artist 1626	Rock	0.5002677145220422
artist_001627	Artist 1627	Country	0.00023305715358278627
artist_001628	Artist 1628	Rock	0.06213812537793372
artist_001629	Artist 1629	Jazz	0.6538460129201975
artist_001630	Artist 1630	Classical	0.008294275419087276
artist_001631	Artist 1631	Country	0.006637853423897072
artist_001632	Artist 1632	Hip-Hop	0.27312053950876936
artist_001633	Artist 1633	Classical	0.043608361917974466
artist_001634	Artist 1634	Jazz	0.8158477229000767
artist_001635	Artist 1635	Jazz	0.5225752742031132
artist_001636	Artist 1636	Hip-Hop	0.0987249280034571
artist_001637	Artist 1637	Jazz	0.9334583478553996
artist_001638	Artist 1638	Rock	0.9608635605125635
artist_001639	Artist 1639	Hip-Hop	0.002117168795841697
artist_001640	Artist 1640	Jazz	0.20656394926157007
artist_001641	Artist 1641	Hip-Hop	0.6503269462802689
artist_001642	Artist 1642	Pop	0.13416614079671157
artist_001643	Artist 1643	R&B	0.019368846443424438
artist_001644	Artist 1644	Classical	0.3954620994366633
artist_001645	Artist 1645	Classical	0.6266776808762532
artist_001646	Artist 1646	Rock	0.0067850118006625906
artist_001647	Artist 1647	Electronic	0.1120443434899078
artist_001648	Artist 1648	R&B	4.6927340201247666e-05
artist_001649	Artist 1649	Rock	0.19776113177888202
artist_001650	Artist 1650	Country	0.36412075772343355
artist_001651	Artist 1651	Rock	0.5166993553747181
artist_001652	Artist 1652	Pop	0.8855849796259179
artist_001653	Artist 1653	Classical	0.030470217447425195
artist_001654	Artist 1654	Classical	0.6985059721943634
artist_001655	Artist 1655	R&B	0.00823715069456352
artist_001656	Artist 1656	Rock	0.9626489235639826
artist_001657	Artist 1657	Pop	0.1644718583883409
artist_001658	Artist 1658	Country	0.1622632748263174
artist_001659	Artist 1659	Classical	0.23996902455200073
artist_001660	Artist 1660	Electronic	0.005940000396261062
artist_001661	Artist 1661	R&B	0.6615069615120343
artist_001662	Artist 1662	Country	0.0018300077792062972
artist_001663	Artist 1663	Country	0.4803094952205033
artist_001664	Artist 1664	R&B	0.0407080869783851
artist_001665	Artist 1665	Country	0.04279045611009033
artist_001666	Artist 1666	Rock	0.20373430367124648
artist_001667	Artist 1667	Rock	0.7950020969739208
artist_001668	Artist 1668	Hip-Hop	0.654289091484226
artist_001669	Artist 1669	Classical	0.24690491609280055
artist_001670	Artist 1670	Country	0.07232330137654086
artist_001671	Artist 1671	Hip-Hop	7.08725384525637e-05
artist_001672	Artist 1672	Rock	0.5632043069326583
artist_001673	Artist 1673	Electronic	0.07381597963623353
artist_001674	Artist 1674	Electronic	0.015622773564112713
artist_001675	Artist 1675	Rock	0.0012454354307319929
artist_001676	Artist 1676	Country	0.4326324367761787
artist_001677	Artist 1677	Pop	0.06661311584054848
artist_001678	Artist 1678	Classical	0.10607434395239711
artist_001679	Artist 1679	Classical	0.5355634722018925
artist_001680	Artist 1680	Hip-Hop	0.10458712144830232
artist_001681	Artist 1681	R&B	0.015121036800234324
artist_001682	Artist 1682	Country	0.03355138489585354
artist_001683	Artist 1683	Hip-Hop	0.7700371945088037
artist_001684	Artist 1684	Classical	0.432237138344768
artist_001685	Artist 1685	Hip-Hop	0.07027490349745473
artist_001686	Artist 1686	Electronic	0.1862239341377377
artist_001687	Artist 1687	R&B	0.25485317165530624
artist_001688	Artist 1688	Jazz	0.20267749551625963
artist_001689	Artist 1689	Jazz	0.41891507826351865
artist_001690	Artist 1690	Jazz	0.04957676305365298
artist_001691	Artist 1691	Rock	0.5879093160762475
artist_001692	Artist 1692	Classical	0.5364532509664334
artist_001693	Artist 1693	R&B	0.005606579628735009
artist_001694	Artist 1694	Classical	0.3323686630227583
artist_001695	Artist 1695	Rock	0.05394884840068041
artist_001696	Artist 1696	Country	0.021352557321805844
artist_001697	Artist 1697	Hip-Hop	0.42060952872734003
artist_001698	Artist 1698	R&B	0.7013167862659411
artist_001699	Artist 1699	Country	0.1449998031527001
artist_001700	Artist 1700	Pop	0.077646597035602
artist_001701	Artist 1701	Electronic	0.3657332917054732
artist_001702	Artist 1702	Hip-Hop	0.2999930823088604
artist_001703	Artist 1703	Electronic	0.10962683267046387
artist_001704	Artist 1704	Electronic	0.041214733384591584
artist_001705	Artist 1705	Jazz	0.9742732717350077
artist_001706	Artist 1706	Electronic	0.23515687002370098
artist_001707	Artist 1707	R&B	0.399779995595814
artist_001708	Artist 1708	Rock	0.02600965564786676
artist_001709	Artist 1709	R&B	0.19109586341311663
artist_001710	Artist 1710	R&B	0.4733580871578381
artist_001711	Artist 1711	Jazz	0.4703556402533032
artist_001712	Artist 1712	Pop	0.5996993785541804
artist_001713	Artist 1713	Hip-Hop	0.024913134220664074
artist_001714	Artist 1714	Rock	0.00014870476446098845
artist_001715	Artist 1715	Electronic	0.7245547403327803
artist_001716	Artist 1716	Hip-Hop	0.14854689187014672
artist_001717	Artist 1717	Hip-Hop	0.5254910034320365
artist_001718	Artist 1718	Pop	0.4691259052592514
artist_001719	Artist 1719	Country	0.571431745398874
artist_001720	Artist 1720	Hip-Hop	0.340158215368324
artist_001721	Artist 1721	Hip-Hop	0.09650983818883489
artist_001722	Artist 1722	Jazz	0.6506395209883777
artist_001723	Artist 1723	Jazz	0.01875203774231271
artist_001724	Artist 1724	R&B	0.9496235576944054
artist_001725	Artist 1725	R&B	0.04240087330402878
artist_001726	Artist 1726	Classical	0.7873676824728801
artist_001727	Artist 1727	Jazz	0.16526312180259556
artist_001728	Artist 1728	Jazz	0.04663978804383403
artist_001729	Artist 1729	R&B	0.04999478689226292
artist_001730	Artist 1730	Rock	0.0790991160999777
artist_001731	Artist 1731	Hip-Hop	0.5509624088441464
artist_001732	Artist 1732	Country	0.45763850346484397
artist_001733	Artist 1733	R&B	0.06977419092917031
artist_001734	Artist 1734	Classical	0.97082793206418
artist_001735	Artist 1735	Jazz	0.36321093060862253
artist_001736	Artist 1736	Hip-Hop	0.6159586968960257
artist_001737	Artist 1737	Country	0.06599652642455195
artist_001738	Artist 1738	Jazz	0.20323677898892215
artist_001739	Artist 1739	Rock	0.2765105650226793
artist_001740	Artist 1740	R&B	0.22940987199122695
artist_001741	Artist 1741	Jazz	0.282219991710944
artist_001742	Artist 1742	Electronic	0.991803193514555
artist_001743	Artist 1743	Jazz	0.02236121848830273
artist_001744	Artist 1744	Hip-Hop	0.9019009402241558
artist_001745	Artist 1745	Country	0.13727059931145366
artist_001746	Artist 1746	Jazz	0.2833836822325926
artist_001747	Artist 1747	R&B	0.611104062138497
artist_001748	Artist 1748	R&B	0.5245574288376882
artist_001749	Artist 1749	R&B	0.9601190245921908
artist_001750	Artist 1750	Hip-Hop	0.7132099341587429
artist_001751	Artist 1751	Hip-Hop	0.1637395659133867
artist_001752	Artist 1752	Classical	0.24953325730903966
artist_001753	Artist 1753	Rock	0.05620590610069972
artist_001754	Artist 1754	R&B	0.02334829685427205
artist_001755	Artist 1755	Hip-Hop	0.6638508544693568
artist_001756	Artist 1756	Classical	0.18142654699300642
artist_001757	Artist 1757	Rock	0.13015348886987252
artist_001758	Artist 1758	Rock	0.27801602315190965
artist_001759	Artist 1759	Electronic	0.22049790181781148
artist_001760	Artist 1760	Country	0.03871405731200814
